ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VERN
Coraciiformes;Coraciidae;418743;Eurystomus glaucurus migrans;Rolle violet
Coraciiformes;Meropidae;3582;Merops apiaster;Guêpier d'Europe
Coraciiformes;Meropidae;3578;Merops persicus;Guêpier de Perse
Coraciiformes;Meropidae;3580;Merops superciliosus;Guêpier malgache
Coraciiformes;Momotidae;442083;Momotus momota;Motmot houtouc 
Cuculiformes;Cuculidae;441708;Cacomantis flabelliformis;
Cuculiformes;Cuculidae;520939;Cacomantis flabelliformis pyrrhophanus;Coucou à éventail, Monteur de gamme
Cuculiformes;Cuculidae;441769;Chrysococcyx lucidus;
Cuculiformes;Cuculidae;432736;Chrysococcyx lucidus layardi;Coucou éclatant, Coucou cuivré
Cuculiformes;Cuculidae;3461;Clamator glandarius;Coucou geai
Cuculiformes;Cuculidae;3463;Cuculus glandarius;Coucou geai
Cuculiformes;Cuculidae;459474;Coccycua minuta;Petit Piaye
Cuculiformes;Cuculidae;782537;Coccyzus minutus;Petit Piaye
Cuculiformes;Cuculidae;442221;Piaya minuta;Petit Piaye
Cuculiformes;Cuculidae;843925;Coccyzus americanus americanus;Coulicou à bec jaune, Coucou à bec jaune
Cuculiformes;Cuculidae;3476;Coccyzus americanus;Coulicou à bec jaune, Coucou à bec jaune
Cuculiformes;Cuculidae;3478;Cuculus americanus;Coulicou à bec jaune, Coucou à bec jaune
Cuculiformes;Cuculidae;3473;Coccyzus erythrophtalmus;Coulicou à bec noir, Coucou à bec noir
Cuculiformes;Cuculidae;199394;Coccyzus erythropthalmus;Coulicou à bec noir, Coucou à bec noir
Cuculiformes;Cuculidae;3475;Cuculus erythrophtalma;Coulicou à bec noir, Coucou à bec noir
Cuculiformes;Cuculidae;720227;Coccyzus euleri;Coulicou d'Euler
Cuculiformes;Cuculidae;441781;Coccyzus julieni;
Cuculiformes;Cuculidae;441782;Coccyzus melacoryphus;Coulicou de Vieillot 
Cuculiformes;Cuculidae;441783;Coccyzus minor;Coulicou manioc, Coulicou masqué, Coulicou manioc, Coccyzus des palétuviers, Coulicou des palétuviers
Cuculiformes;Cuculidae;813845;Cuculus minor;Coulicou manioc, Coulicou masqué, Coulicou manioc, Coccyzus des palétuviers, Coulicou des palétuviers
Cuculiformes;Cuculidae;441826;Crotophaga ani;Ani à bec lisse, Bilbitin, Gros merle de Sainte-Lucie
Cuculiformes;Cuculidae;441827;Crotophaga major;Ani des palétuviers 
Cuculiformes;Cuculidae;3467;Cuculus canorus canorus;Coucou gris
Cuculiformes;Cuculidae;3468;Cuculus canorus kleinschmidti;Coucou gris
Cuculiformes;Cuculidae;3465;Cuculus canorus;Coucou gris
Cuculiformes;Cuculidae;785486;Cuculus poliocephalus;
Cuculiformes;Cuculidae;528809;Cuculus rochii;Coucou de Madagascar
Cuculiformes;Cuculidae;785487;Cuculus solitarius;
Cuculiformes;Cuculidae;441876;Dromococcyx pavoninus;Géocoucou pavonin 
Cuculiformes;Cuculidae;441877;Dromococcyx phasianellus;
Cuculiformes;Cuculidae;442219;Piaya cayana;Piaye écureuil 
Cuculiformes;Cuculidae;442220;Piaya melanogaster;Piaye à ventre noir 
Cuculiformes;Cuculidae;442347;Scythrops novaehollandiae;Coucou présageur
Cuculiformes;Cuculidae;442416;Tapera naevia;Géocoucou tacheté 
Cuculiformes;Cuculidae;441901;Eudynamys taitensis;Coucou de Nouvelle-Zélande
Cuculiformes;Cuculidae;521591;Urodynamis taitensis;Coucou de Nouvelle-Zélande
Cuculiformes;Cuculidae;778900;Urodynamys taitensis;Coucou de Nouvelle-Zélande
Eurypygiformes;Eurypygidae;441920;Eurypyga helias;Caurale soleil 
Eurypygiformes;Rhynochetidae;442324;Rhynochetos jubatus;Kagou huppé, Cagou
Eurypygiformes;Rhynochetidae;698726;Rhynochetos orarius;
Falconiformes;Falconidae;528759;Caracara cheriway;Caracara du Nord 
Falconiformes;Falconidae;441725;Caracara plancus;
Falconiformes;Falconidae;441852;Daptrius ater;Caracara noir 
Falconiformes;Falconidae;418717;Falco amurensis;Faucon de l'Amour
Falconiformes;Falconidae;2685;Falco biarmicus feldeggi;Faucon lanier
Falconiformes;Falconidae;2683;Falco biarmicus;Faucon lanier
Falconiformes;Falconidae;432709;Falco cenchroides;Crécerelle d?Australie
Falconiformes;Falconidae;2672;Falco cherrug;Faucon sacre
Falconiformes;Falconidae;2678;Falco columbarius aesalon;Faucon émerillon
Falconiformes;Falconidae;2676;Falco columbarius;Faucon émerillon
Falconiformes;Falconidae;199343;Falco concolor;Faucon concolore
Falconiformes;Falconidae;441921;Falco deiroleucus;Faucon orangé 
Falconiformes;Falconidae;432593;Falco duboisi;
Falconiformes;Falconidae;2681;Falco eleonorae;Faucon d'Éléonore
Falconiformes;Falconidae;720245;Falco femoralis;Faucon aplomado
Falconiformes;Falconidae;829194;Falco femoralis femoralis;
Falconiformes;Falconidae;843696;Falco mexicanus;Faucon des prairies
Falconiformes;Falconidae;2668;Cerchneis naumanni;Faucon crécerellette
Falconiformes;Falconidae;2666;Falco naumanni;Faucon crécerellette
Falconiformes;Falconidae;534822;Falco peregrinus brookei;Faucon pèlerin
Falconiformes;Falconidae;2938;Falco peregrinus;Faucon pèlerin
Falconiformes;Falconidae;828871;Falco peregrinus anatum;
Falconiformes;Falconidae;779918;Falco peregrinus calidus;
Falconiformes;Falconidae;432710;Falco peregrinus nesiotes;Faucon pèlerin
Falconiformes;Falconidae;199344;Falco pelegrinoides;Faucon de Barbarie
Falconiformes;Falconidae;837181;Falco peregrinus pelegrinoides;Faucon de Barbarie
Falconiformes;Falconidae;781713;Falco peregrinus peregrinus;
Falconiformes;Falconidae;418716;Falco peregrinus radama;Faucon pèlerin
Falconiformes;Falconidae;828872;Falco peregrinus tundrius;
Falconiformes;Falconidae;441922;Falco rufigularis;Faucon des chauves-souris
Falconiformes;Falconidae;2935;Falco gyrfalco;Faucon gerfaut
Falconiformes;Falconidae;2933;Falco rusticolus candicans;Faucon gerfaut
Falconiformes;Falconidae;2936;Falco rusticolus islandus;Faucon gerfaut
Falconiformes;Falconidae;2931;Falco rusticolus;Faucon gerfaut
Falconiformes;Falconidae;2937;Falco rusticolus rusticolus;Faucon gerfaut
Falconiformes;Falconidae;199342;Falco sparverius;Crécerelle d'Amérique
Falconiformes;Falconidae;653923;Falco sparverius caribaearum;Crécerelle d'Amérique (Caraïbes)
Falconiformes;Falconidae;2679;Falco subbuteo;Faucon hobereau
Falconiformes;Falconidae;2671;Cerchneis tinnunculus;Faucon crécerelle
Falconiformes;Falconidae;2669;Falco tinnunculus;Faucon crécerelle
Falconiformes;Falconidae;2674;Falco vespertinus;Faucon kobez
Falconiformes;Falconidae;846568;Falco cachinnans;Macagua rieur, Faucon rieur, Macagua
Falconiformes;Falconidae;441984;Herpetotheres cachinnans;Macagua rieur, Faucon rieur, Macagua
Falconiformes;Falconidae;441851;Daptrius americanus;Caracara à gorge rouge
Falconiformes;Falconidae;782567;Falco americanus;Caracara à gorge rouge
Falconiformes;Falconidae;459492;Ibycter americanus;Caracara à gorge rouge
Falconiformes;Falconidae;442069;Micrastur gilvicollis;Carnifex à gorge cendrée 
Falconiformes;Falconidae;442070;Micrastur mirandollei;Carnifex ardoisé 
Falconiformes;Falconidae;442071;Micrastur ruficollis;Carnifex barré 
Falconiformes;Falconidae;828927;Sparvius ruficollis;Carnifex barré 
Falconiformes;Falconidae;828928;Micrastur ruficollis concentricus;
Falconiformes;Falconidae;828929;Nisus concentricus;
Falconiformes;Falconidae;442072;Micrastur semitorquatus;Carnifex à collier 
Falconiformes;Falconidae;442077;Milvago chimachima;Caracara à tête jaune
Falconiformes;Falconidae;828930;Polyborus chimachima;Caracara à tête jaune
Falconiformes;Falconidae;828931;Milvago chimachima cordatus;
Galliformes;Cracidae;441825;Crax alector;Hocco alector, Hocco noir
Galliformes;Cracidae;442160;Ortalis motmot;Ortalide motmot
Galliformes;Cracidae;442190;Penelope marail;Pénélope marail, Maraïl, Maray
Galliformes;Cracidae;780296;Aburria cumanensis;Pénélope à gorge bleue, Pénélope siffleuse
Galliformes;Cracidae;645127;Aburria pipile;Pénélope à gorge bleue, Pénélope siffleuse
Galliformes;Cracidae;780295;Crax cumanensis;Pénélope à gorge bleue, Pénélope siffleuse
Galliformes;Cracidae;442237;Pipile cumanensis;Pénélope à gorge bleue, Pénélope siffleuse
Galliformes;Megapodiidae;698715;Megapodius molistructor;
Galliformes;Numididae;3021;Numida meleagris;Pintade de Numidie, Pintade commune
Galliformes;Numididae;3023;Phasianus meleagris;Pintade de Numidie, Pintade commune
Galliformes;Odontophoridae;3014;Callipepla californica;Colin de Californie
Galliformes;Odontophoridae;441788;Colinus cristatus;Colin huppé
Galliformes;Odontophoridae;780303;Tetrao cristatus;Colin huppé
Galliformes;Odontophoridae;828825;Colinus cristatus sonnini;
Galliformes;Odontophoridae;828826;Perdix sonnini;
Galliformes;Odontophoridae;3017;Colinus virginianus;Colin de Virginie
Galliformes;Odontophoridae;846680;Tetrao virginianus;Colin de Virginie
Galliformes;Odontophoridae;442153;Odontophorus gujanensis;Tocro de Guyane, Tocro
Galliformes;Phasianidae;2978;Alectoris barbara;Perdrix gambra
Galliformes;Phasianidae;2980;Perdix barbara;Perdrix gambra
Galliformes;Phasianidae;2981;Alectoris chukar;Perdrix chukar, Perdrix choucar
Galliformes;Phasianidae;2983;Perdix chukar;Perdrix chukar, Perdrix choucar
Galliformes;Phasianidae;2971;Alectoris graeca;Perdrix bartavelle
Galliformes;Phasianidae;2974;Alectoris graeca saxatilis;Perdrix bartavelle
Galliformes;Phasianidae;2973;Perdix graeca;Perdrix bartavelle
Galliformes;Phasianidae;458797;Alectoris graeca mediterranea;
Galliformes;Phasianidae;2975;Alectoris rufa;Perdrix rouge
Galliformes;Phasianidae;416688;Caccabis rufa;Perdrix rouge
Galliformes;Phasianidae;2977;Tetrao rufus;Perdrix rouge
Galliformes;Phasianidae;199294;Bonasa bonasia;Gélinotte des bois
Galliformes;Phasianidae;2943;Bonasia bonasia;Gélinotte des bois
Galliformes;Phasianidae;2945;Tetrao bonasia;Gélinotte des bois
Galliformes;Phasianidae;2946;Tetrastes bonasia;Gélinotte des bois
Galliformes;Phasianidae;441686;Bonasa umbellus;Gélinotte huppée
Galliformes;Phasianidae;3010;Chrysolophus pictus;Faisan doré
Galliformes;Phasianidae;3012;Phasianus pictus;Faisan doré
Galliformes;Phasianidae;456608;Coturnix chinensis;Caille peinte
Galliformes;Phasianidae;2996;Coturnix coturnix;Caille des blés
Galliformes;Phasianidae;2998;Tetrao coturnix;Caille des blés
Galliformes;Phasianidae;418718;Coturnix coturnix africana;Caille des blés
Galliformes;Phasianidae;2985;Francolinus francolinus;Francolin noir
Galliformes;Phasianidae;2987;Tetrao francolinus;Francolin noir
Galliformes;Phasianidae;528812;Francolinus pondicerianus;Francolin gris
Galliformes;Phasianidae;432755;Gallus gallus domesticus;Coq bankiva, Coq, Poule
Galliformes;Phasianidae;199742;Gallus gallus;Coq bankiva, Coq, Poule
Galliformes;Phasianidae;816273;Phasianus gallus;Coq bankiva, Coq, Poule
Galliformes;Phasianidae;2948;Lagopus lagopus;Lagopède des saules
Galliformes;Phasianidae;2956;Lagopus scoticus;Lagopède des saules
Galliformes;Phasianidae;2950;Tetrao lagopus;Lagopède des saules
Galliformes;Phasianidae;416708;Lagopus albus;
Galliformes;Phasianidae;416739;Lagopus lagopus albus;
Galliformes;Phasianidae;459629;Lagopus muta;Lagopède alpin
Galliformes;Phasianidae;2951;Lagopus mutus;Lagopède alpin
Galliformes;Phasianidae;2953;Tetrao mutus;Lagopède alpin
Galliformes;Phasianidae;2954;Lagopus muta helvetica;Lagopède des Alpes
Galliformes;Phasianidae;819752;Tetrao helveticus;Lagopède des Alpes
Galliformes;Phasianidae;534782;Lagopus muta pyrenaica;Lagopède des Pyrénées
Galliformes;Phasianidae;2957;Lagopus mutus pyrenaicus;Lagopède des Pyrénées
Galliformes;Phasianidae;2962;Lyrurus tetrix;Tétras lyre
Galliformes;Phasianidae;2960;Tetrao tetrix;Tétras lyre
Galliformes;Phasianidae;2963;Tetrao tetrix tetrix;Tétras lyre
Galliformes;Phasianidae;528807;Margaroperdix madagarensis;Perdrix de Madagascar
Galliformes;Phasianidae;442052;Margaroperdix madagascarensis;Perdrix de Madagascar
Galliformes;Phasianidae;3025;Meleagris gallopavo;Dindon sauvage
Galliformes;Phasianidae;199757;Pavo cristatus;Paon
Galliformes;Phasianidae;528814;Perdicula asiatica;Perdicule rousse-gorge
Galliformes;Phasianidae;416721;Perdix palaeoperdix;
Galliformes;Phasianidae;2989;Perdix perdix;Perdrix grise
Galliformes;Phasianidae;2991;Tetrao perdix;Perdrix grise
Galliformes;Phasianidae;2992;Perdix perdix hispaniensis;
Galliformes;Phasianidae;2994;Perdix perdix armoricana;
Galliformes;Phasianidae;159456;Perdix perdix italica;
Galliformes;Phasianidae;458693;Perdix perdix perdix;
Galliformes;Phasianidae;3003;Phasianus colchicus;Faisan de Colchide
Galliformes;Phasianidae;3000;Syrmaticus reevesii;Faisan vénéré, Faisans de Chasse
Galliformes;Phasianidae;2964;Tetrao urogallus;Grand Tétras
Galliformes;Phasianidae;2966;Tetrao urogallus aquitanicus;
Galliformes;Phasianidae;886111;Tetrao urogallus crassirostris;
Galliformes;Sylviornithidae;698709;Sylviornis neocaledoniae;
Gaviiformes;Gaviidae;955;Colymbus adamsii;Plongeon à bec blanc
Gaviiformes;Gaviidae;953;Gavia adamsii;Plongeon à bec blanc
Gaviiformes;Gaviidae;958;Colymbus arcticus;Plongeon arctique
Gaviiformes;Gaviidae;956;Gavia arctica;Plongeon arctique
Gaviiformes;Gaviidae;961;Colymbus immer;Plongeon imbrin
Gaviiformes;Gaviidae;959;Gavia immer;Plongeon imbrin
Gaviiformes;Gaviidae;952;Colymbus stellatus;Plongeon catmarin
Gaviiformes;Gaviidae;951;Gavia septentrionalis;Plongeon catmarin
Gaviiformes;Gaviidae;2411;Gavia stellata;Plongeon catmarin
Gruiformes;Aramidae;441659;Aramus guarauna;Courlan brun
Gruiformes;Gruidae;3081;Anthropoides virgo;Grue demoiselle
Gruiformes;Gruidae;3083;Ardea virgo;Grue demoiselle
Gruiformes;Gruidae;348297;Grus virgo;Grue demoiselle
Gruiformes;Gruidae;836249;Antigone canadensis;Grue du Canada
Gruiformes;Gruidae;846649;Ardea canadensis;Grue du Canada
Gruiformes;Gruidae;199345;Grus canadensis;Grue du Canada
Gruiformes;Gruidae;3078;Ardea grus;Grue cendrée
Gruiformes;Gruidae;3076;Grus grus;Grue cendrée
Gruiformes;Gruidae;3079;Megalornis grus;Grue cendrée
Gruiformes;Gruidae;416704;Grus primigenia;
Gruiformes;Heliornithidae;441975;Heliornis fulica;Grébifoulque d'Amérique 
Gruiformes;Psophiidae;442283;Psophia crepitans;Agami trompette, Agami, Aganmi
Gruiformes;Rallidae;441626;Amaurolimnas concolor;Râle concolore
Gruiformes;Rallidae;829138;Rallus concolor;Râle concolore
Gruiformes;Rallidae;829139;Amaurolimnas concolor castaneus;
Gruiformes;Rallidae;441657;Aramides axillaris;
Gruiformes;Rallidae;441658;Aramides cajanea;
Gruiformes;Rallidae;782428;Aramides cajaneus;
Gruiformes;Rallidae;782429;Fulica cajanea;
Gruiformes;Rallidae;720199;Aramides mangle;Râle des palétuviers
Gruiformes;Rallidae;782653;Eulabeornis mangle;Râle des palétuviers
Gruiformes;Rallidae;782652;Gallinula mangle;Râle des palétuviers
Gruiformes;Rallidae;441823;Coturnicops noveboracensis;Marouette jaune, Râle jaune
Gruiformes;Rallidae;3053;Crex crex;Râle des genêts
Gruiformes;Rallidae;3055;Rallus crex;Râle des genêts
Gruiformes;Rallidae;528810;Dryolimnas augusti;
Gruiformes;Rallidae;199351;Fulica americana;Foulque d'Amérique
Gruiformes;Rallidae;441934;Fulica caribaea;Foulque d'Amérique
Gruiformes;Rallidae;3070;Fulica atra;Foulque macroule
Gruiformes;Rallidae;2407;Fulicula atra;Foulque macroule
Gruiformes;Rallidae;3072;Fulica cristata;Foulque à crête, Foulque caronculée
Gruiformes;Rallidae;418808;Fulica newtoni;
Gruiformes;Rallidae;528808;Fulica newtonii;
Gruiformes;Rallidae;418720;Gallinula angulata;Gallinule africaine
Gruiformes;Rallidae;3061;Fulica chloropus;Poule-d'eau, Gallinule poule-d'eau
Gruiformes;Rallidae;3059;Gallinula chloropus;Poule-d'eau, Gallinule poule-d'eau
Gruiformes;Rallidae;3058;Gallinula ochropus;Poule-d'eau, Gallinule poule-d'eau
Gruiformes;Rallidae;418719;Gallinula chloropus pyrrhorrhoa;Gallinule poule-d?eau
Gruiformes;Rallidae;782447;Crex galeata;Gallinule d'Amérique, Poule d'eau, Gallinule poule d?eau
Gruiformes;Rallidae;782448;Gallinula chloropus galeata;Gallinule d'Amérique, Poule d'eau, Gallinule poule d?eau
Gruiformes;Rallidae;627293;Gallinula galeata;Gallinule d'Amérique, Poule d'eau, Gallinule poule d?eau
Gruiformes;Rallidae;653929;Gallinula galeata cerceris;
Gruiformes;Rallidae;432718;Gallinula tenebrosa;Gallinule sombre, Poule d'eau
Gruiformes;Rallidae;810001;Gallirallus epulare;
Gruiformes;Rallidae;810004;Gallirallus gracilitibia;
Gruiformes;Rallidae;418819;Gallirallus lafresnayanus;Râle de Lafresnaye
Gruiformes;Rallidae;418825;Gallirallus pacificus;
Gruiformes;Rallidae;441943;Gallirallus philippensis;Râle tiklin
Gruiformes;Rallidae;432712;Gallirallus philippensis swindellsi;Râle tiklin, Râle à bandes
Gruiformes;Rallidae;432713;Gallirallus philippensis tournelieri;Râle tiklin, Râle à bandes
Gruiformes;Rallidae;810006;Gallirallus roletti;
Gruiformes;Rallidae;810007;Gallirallus steadmani;
Gruiformes;Rallidae;810009;Gallirallus storrsolsoni;
Gruiformes;Rallidae;790977;Hapalocrex flaviventer;Marouette à sourcils blancs 
Gruiformes;Rallidae;442265;Porzana flaviventer;Marouette à sourcils blancs 
Gruiformes;Rallidae;813393;Rallus flaviventer;Marouette à sourcils blancs 
Gruiformes;Rallidae;442024;Laterallus exilis;Râle grêle 
Gruiformes;Rallidae;442025;Laterallus melanophaius;Râle brunoir 
Gruiformes;Rallidae;442075;Micropygia schomburgkii;Râle ocellé 
Gruiformes;Rallidae;828633;Mustelirallus albicollis;Marouette plombée 
Gruiformes;Rallidae;442263;Porzana albicollis;Marouette plombée 
Gruiformes;Rallidae;828634;Rallus albicollis;Marouette plombée 
Gruiformes;Rallidae;828635;Mustelirallus erythrops;Râle à bec peint 
Gruiformes;Rallidae;442131;Neocrex erythrops;Râle à bec peint 
Gruiformes;Rallidae;828636;Porzana erythrops;Râle à bec peint 
Gruiformes;Rallidae;829195;Mustelirallus erythrops olivascens;
Gruiformes;Rallidae;829196;Neocrex erythrops olivascens;
Gruiformes;Rallidae;442182;Pardirallus maculatus;Râle tacheté 
Gruiformes;Rallidae;3065;Porphyrio alleni;Talève d'Allen, Poule sultane d'Allen
Gruiformes;Rallidae;683260;Porphyrula alleni;Talève d'Allen, Poule sultane d'Allen
Gruiformes;Rallidae;3063;Porphyrula alleni;Talève d'Allen, Poule sultane d'Allen
Gruiformes;Rallidae;432591;Porphyrio coerulescens;
Gruiformes;Rallidae;782494;Fulica flavirostris;Talève favorite
Gruiformes;Rallidae;442261;Porphyrio flavirostris;Talève favorite
Gruiformes;Rallidae;782495;Porphyrula flavirostris;Talève favorite
Gruiformes;Rallidae;432610;Porphyrio kukwiedei;
Gruiformes;Rallidae;432595;Porphyrio madagascariensis;
Gruiformes;Rallidae;782609;Fulica martinica;Talève violacée 
Gruiformes;Rallidae;459517;Porphyrio martinica;Talève violacée 
Gruiformes;Rallidae;442262;Porphyrio martinicus;Talève violacée 
Gruiformes;Rallidae;199349;Porphyrula martinica;Talève violacée 
Gruiformes;Rallidae;810022;Porphyrio mcnabi;
Gruiformes;Rallidae;418886;Porphyrio paepae;
Gruiformes;Rallidae;846679;Fulica porphyrio;Poule sultane, Talève sultane, Porphyrion bleu
